小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
十里堡北里,2017.08.23 ,375万,60164,390,67,4,79,149,7825,2室1厅1厨1卫,中楼层,6,62.33,暂无数据,44.07,板楼,南 北,1980,简装,钢混结构,集中供暖,一梯三户,70年,无,101101710272,已购公房,2017-06-17,普通住宅,满五年,非共有,375,60164,2017-08-23
柏林爱乐二期,2017.08.23 ,344万,56487,350,36,2,7,49,2048,1室0厅1厨1卫,低楼层,22,60.9,暂无数据,47.48,塔楼,西南,2007,简装,钢混结构,集中供暖,两梯十户,70年,有,101101832186,商品房,2017-07-19,普通住宅,满两年,非共有,344,56487,2017-08-23,118,19377,2012-05-25
红松园北里甲1号院,2017.08.23 ,313万,48066,370,76,1,9,52,2800,2室1厅1厨1卫,高楼层,6,65.12,暂无数据,65.12,暂无数据,南 北,1997,简装,混合结构,暂无数据,一梯两户,未知,暂无数据,101101678271,商品房,2017-06-08,普通住宅,满五年,非共有,313,48066,2017-08-23
国美第一城2号院,2017.08.23 ,813万,59780,880,32,1,22,39,1581,3室2厅1厨2卫,中楼层,27,136,平层,106.63,板塔结合,南 北,2006,精装,钢混结构,集中供暖,两梯三户,70年,有,101101847593,商品房,2017-07-22,普通住宅,暂无数据,非共有,813,59780,2017-08-23
康家园,2017.08.23 ,277.5万,61421,300,33,1,3,19,997,1室1厅1厨1卫,中楼层,6,45.18,暂无数据,40,板楼,东,2000,简装,混合结构,集中供暖,一梯四户,70年,无,101101846109,已购公房,2017-07-22,普通住宅,满五年,非共有,277.5,61421,2017-08-23
慧忠北里第三社区,2017.08.23 ,543万,67580,560,11,1,37,45,2355,2室1厅1厨1卫,低楼层,25,80.35,平层,暂无数据,塔楼,西南,1997,简装,钢混结构,集中供暖,两梯十户,70年,有,101101939697,已购公房,2017-08-12,普通住宅,满五年,非共有,543,67580,2017-08-23
保利金泉,2017.08.23 ,1180万,73084,1250,17,1,19,8,431,4室2厅1厨2卫,高楼层,30,161.46,平层,126.42,板塔结合,东南 西,2008,精装,钢混结构,集中供暖,两梯三户,70年,有,101101918173,商品房,2017-08-07,普通住宅,满两年,非共有,1180,73084,2017-08-23,暂无价格,其他公司成交,2014-04
国美第一城2号院,2017.08.23 ,823万,58912,950,134,4,93,70,8111,3室2厅1厨2卫,低楼层,27,139.7,平层,111.86,板塔结合,南 北,2006,精装,钢混结构,集中供暖,两梯四户,70年,有,101101464316,私产,2017-04-12,普通住宅,满五年,非共有,823,58912,2017-08-23
柏林爱乐二期,2017.08.23 ,718万,54810,780,123,3,65,5,371,3室2厅1厨2卫,中楼层,8,131,暂无数据,110.68,板楼,南 北,2004,精装,钢混结构,集中供暖,一梯两户,70年,有,101101503153,商品房,2017-04-22,普通住宅,满五年,共有,718,54810,2017-08-23
美利山,2017.08.23 ,389万,66281,416,39,1,30,160,7223,1室1厅1厨1卫,低楼层,24,58.69,暂无数据,44.89,板塔结合,东,2009,精装,钢混结构,集中供暖,三梯八户,70年,有,101101820894,商品房,2017-07-16,普通住宅,满五年,非共有,389,66281,2017-08-23
